Order ID,Order Date,Country,City,State,Category,Product Name,Quantity,Profit
SC-2022-404012,11-06-2015,United States,Gardnerstad,Florida,Accessories,Inkjet Printer Ink,8,521.96
HI-2005-721456,11-06-2015,United States,West Laura,Ohio,Labels,Color Coding Labels,2,552.61
ME-2002-584073,11-06-2015,United States,Port Anthonymouth,Nevada,Storage,Steel Filing Cabinet,7,102.31
LA-2001-661670,11-06-2015,United States,Parsonsside,Texas,Storage,Steel Filing Cabinet,3,113.7
AL-2007-870287,11-06-2015,United States,Curtisside,Ohio,Accessories,Inkjet Printer Ink,6,748.37
GA-2003-355521,11-06-2015,United States,Sandershaven,Illinois,Furnishings,Office Chair,5,58.95
GA-2000-790198,11-06-2015,United States,South Mark,Washington,Furnishings,Standing Desk,10,889.89
MD-2016-277752,11-06-2015,United States,South Aaron,New York,Storage,Steel Filing Cabinet,8,-18.29
ND-2025-441159,11-06-2015,United States,New Jenniferfurt,Washington,Storage,Vertical Stackable Tray,5,430.93
UT-2006-214670,12-06-2015,United States,Morseview,Georgia,Copiers,Canon ImageRunner,3,7.15
MA-2007-424161,12-06-2015,United States,North Davidfort,Idaho,Labels,Address Labels,3,520.48
AR-2010-753534,12-06-2015,United States,Keithville,Nevada,Storage,Mobile Pedestal,9,822.81
UT-2019-203621,12-06-2015,United States,Matthewport,Texas,Furnishings,Table Lamp,5,851.13
AR-2003-223519,12-06-2015,United States,Harrisonfort,Idaho,Accessories,Calculator,4,929.95
WI-2024-404653,12-06-2015,United States,Clarencechester,Florida,Storage,Vertical Stackable Tray,2,125.32
NY-2009-509365,13-06-2015,United States,Lake Victoriaborough,Texas,Labels,Address Labels,4,834.42
RI-2001-385813,13-06-2015,United States,Mathewfurt,Texas,Copiers,Xerox 3000,4,74.21
MI-2024-524683,13-06-2015,United States,Smithmouth,New York,Copiers,Xerox 3000,3,12.62
PA-2004-496339,13-06-2015,United States,North Melissa,Ohio,Furnishings,Table Lamp,1,-144.65
NE-2004-479900,13-06-2015,United States,Carlamouth,Illinois,Copiers,Canon ImageRunner,9,-102.45
OH-2023-253551,13-06-2015,United States,Calebfurt,Illinois,Furnishings,Office Chair,6,952.64
RI-2023-910652,13-06-2015,United States,Lake Jessicaton,Ohio,Accessories,Inkjet Printer Ink,1,651.69
TN-2006-635061,13-06-2015,United States,South Lisaborough,California,Furnishings,Standing Desk,5,32.17
CO-2014-372477,14-06-2015,United States,Justinland,Texas,Furnishings,Office Chair,10,-94.15
MI-2025-488770,14-06-2015,United States,Lewisburgh,Georgia,Labels,Color Coding Labels,7,295.9
CT-2025-212911,14-06-2015,United States,Frankside,Nevada,Copiers,Xerox 3000,6,337.1
NJ-2008-579479,14-06-2015,United States,North Karenborough,Illinois,Labels,Address Labels,2,210.26
UT-2025-545135,14-06-2015,United States,Williammouth,Washington,Accessories,Stapler,9,114.92
MS-2018-707418,14-06-2015,United States,Danielbury,Georgia,Labels,Address Labels,10,713.26
NY-2023-571368,14-06-2015,United States,Mcculloughview,Nevada,Furnishings,Standing Desk,5,924.21
VT-2006-638143,15-06-2015,United States,East Joan,Georgia,Storage,Steel Filing Cabinet,4,254.56
WA-2020-607018,15-06-2015,United States,Allisonside,Nevada,Labels,Address Labels,8,334.34
PA-2014-182869,15-06-2015,United States,West Davidbury,New York,Storage,Vertical Stackable Tray,4,442.94
VT-2018-403437,16-06-2015,United States,East Peter,Nevada,Furnishings,Table Lamp,8,969.74
IL-2018-735297,16-06-2015,United States,Jacobberg,Washington,Accessories,Inkjet Printer Ink,6,359.53
KY-2024-480015,16-06-2015,United States,North Stephen,New York,Accessories,Inkjet Printer Ink,3,513.64
MD-2015-969077,16-06-2015,United States,Alyssamouth,Nevada,Storage,Mobile Pedestal,9,922.54
MI-2015-682240,16-06-2015,United States,Katherinefurt,Washington,Storage,Vertical Stackable Tray,6,881.41
IA-2012-544434,17-06-2015,United States,Shawnaborough,California,Storage,Vertical Stackable Tray,2,39.73
VA-2019-742256,17-06-2015,United States,New Richard,Ohio,Copiers,HP LaserJet Pro,2,204.8
IA-2001-357120,17-06-2015,United States,Joannaborough,Florida,Storage,Vertical Stackable Tray,5,446.53
TN-2013-198792,17-06-2015,United States,Arnoldfort,Idaho,Furnishings,Standing Desk,3,633.99
NV-2022-752898,17-06-2015,United States,North Thomas,Illinois,Labels,Address Labels,5,273.18
CT-2002-653069,17-06-2015,United States,North Lauren,Illinois,Copiers,Xerox 3000,9,557.41
VT-2005-658725,17-06-2015,United States,New Shirleyhaven,Ohio,Labels,Address Labels,2,138.24
WY-2022-578776,17-06-2015,United States,Josephland,New York,Furnishings,Standing Desk,6,759.08
TN-2010-634579,17-06-2015,United States,Rodriguezmouth,Nevada,Copiers,Xerox 3000,10,416.23
GA-2001-104409,18-06-2015,United States,Phillipsberg,Georgia,Furnishings,Table Lamp,1,428.79
OR-2018-754505,18-06-2015,United States,Williamstown,Ohio,Accessories,Stapler,4,-8.44
NH-2009-447565,18-06-2015,United States,New Gordonburgh,Washington,Labels,Address Labels,1,159.77
NC-2012-491660,18-06-2015,United States,Morrisside,Nevada,Labels,Shipping Labels,8,251.91
AK-2015-661519,18-06-2015,United States,West Sarahstad,New York,Furnishings,Standing Desk,10,998.86
OK-2005-168751,18-06-2015,United States,Christinaport,Nevada,Accessories,Calculator,5,979.65
MI-2007-141115,18-06-2015,United States,Jacksonport,California,Storage,Steel Filing Cabinet,10,497.01
NC-2017-433363,19-06-2015,United States,Lisaville,Illinois,Accessories,Stapler,10,270.78
LA-2001-913089,19-06-2015,United States,Michaelport,Nevada,Copiers,Canon ImageRunner,10,-52.52
DC-2000-968108,19-06-2015,United States,South Samanthabury,Georgia,Copiers,Xerox 3000,5,677.6
PA-2010-248648,19-06-2015,United States,Josephhaven,Texas,Furnishings,Office Chair,8,674.51
NE-2005-855608,19-06-2015,United States,South Kenneth,New York,Copiers,Xerox 3000,1,123.57
NV-2017-723697,19-06-2015,United States,North Madeline,Ohio,Accessories,Inkjet Printer Ink,3,803.45
WA-2012-291377,19-06-2015,United States,South Zachary,Illinois,Furnishings,Table Lamp,5,775.52
WA-2000-592152,19-06-2015,United States,East Katherinemouth,Washington,Storage,Steel Filing Cabinet,2,288.09
KY-2025-210045,20-06-2015,United States,Santosland,Illinois,Storage,Steel Filing Cabinet,4,276.32
MD-2010-910808,20-06-2015,United States,Port Jacqueline,Florida,Storage,Mobile Pedestal,2,175.14
VT-2006-709212,20-06-2015,United States,New Stephaniehaven,Idaho,Furnishings,Standing Desk,5,921.12
UT-2016-546472,20-06-2015,United States,Cochranstad,Nevada,Storage,Steel Filing Cabinet,6,105.89
DC-2009-374552,20-06-2015,United States,Smithborough,California,Storage,Mobile Pedestal,10,-63
SC-2022-158010,20-06-2015,United States,Delgadoville,Washington,Labels,Color Coding Labels,10,-18.73
MA-2021-495618,20-06-2015,United States,West Bonnieville,Nevada,Furnishings,Standing Desk,10,214.19
NV-2002-362322,20-06-2015,United States,South Bethton,Nevada,Furnishings,Table Lamp,2,77.95
ND-2000-403916,21-06-2015,United States,West Johnfurt,Florida,Storage,Mobile Pedestal,9,745.71
ID-2006-295041,21-06-2015,United States,South Stephanie,Nevada,Copiers,Canon ImageRunner,5,717.66
MT-2000-609153,21-06-2015,United States,Lake Shawnafort,Washington,Accessories,Calculator,2,704.46
KS-2013-114800,21-06-2015,United States,Fitzpatrickburgh,Illinois,Storage,Steel Filing Cabinet,7,145.22
OK-2024-688119,21-06-2015,United States,Hernandezborough,Washington,Furnishings,Table Lamp,9,553.13
MN-2014-670100,21-06-2015,United States,Jonesshire,Idaho,Copiers,HP LaserJet Pro,10,697.36
PA-2015-279416,21-06-2015,United States,North Barbara,Illinois,Labels,Color Coding Labels,6,970.43
IL-2012-695686,21-06-2015,United States,North Yeseniafort,Illinois,Furnishings,Office Chair,7,387.59
CA-2004-407244,21-06-2015,United States,West Aaronfort,Georgia,Furnishings,Office Chair,1,21.34
MN-2006-526748,21-06-2015,United States,Alyssaburgh,Illinois,Storage,Vertical Stackable Tray,10,-23.7
UT-2017-629990,22-06-2015,United States,Cindyberg,Ohio,Furnishings,Table Lamp,8,150.51
IN-2017-328302,22-06-2015,United States,West Ericamouth,Idaho,Copiers,Canon ImageRunner,4,180.6
NC-2025-853499,22-06-2015,United States,New Lesliefurt,New York,Labels,Color Coding Labels,1,483.3
MN-2021-217512,22-06-2015,United States,Dunnton,New York,Accessories,Inkjet Printer Ink,2,408.01
NJ-2020-948977,22-06-2015,United States,Woodfurt,Georgia,Furnishings,Table Lamp,9,-43.19
GA-2000-430097,22-06-2015,United States,East Kathy,Texas,Furnishings,Table Lamp,10,595.41
NY-2004-547759,22-06-2015,United States,Jeffreyview,Washington,Furnishings,Standing Desk,10,493.98
DE-2000-927112,22-06-2015,United States,Ericborough,Texas,Accessories,Calculator,8,687.49
AK-2008-195560,22-06-2015,United States,Forbesland,Nevada,Accessories,Inkjet Printer Ink,6,594.26
MN-2011-440904,23-06-2015,United States,Jeffreyhaven,Nevada,Labels,Address Labels,4,695.7
KY-2004-536058,23-06-2015,United States,East Andreville,Texas,Copiers,HP LaserJet Pro,5,13.34
PA-2016-985498,23-06-2015,United States,Williamsshire,Texas,Labels,Color Coding Labels,8,717.45
AK-2003-437606,23-06-2015,United States,Wuchester,Washington,Labels,Color Coding Labels,7,611.16
MT-2009-864099,23-06-2015,United States,North Nicolemouth,Ohio,Accessories,Calculator,10,234.39
WA-2006-179460,23-06-2015,United States,North Joel,Washington,Storage,Mobile Pedestal,5,830.75
SD-2021-274564,23-06-2015,United States,North Dustin,New York,Copiers,HP LaserJet Pro,4,223.08
LA-2017-709686,23-06-2015,United States,South Robert,Texas,Accessories,Stapler,7,62.88
ID-2020-936062,24-06-2015,United States,Crystaltown,Idaho,Furnishings,Table Lamp,4,205.52
ME-2021-933926,24-06-2015,United States,East Taylorberg,Texas,Storage,Vertical Stackable Tray,5,-174.93
CO-2002-722113,24-06-2015,United States,Rowlandtown,Florida,Storage,Steel Filing Cabinet,8,406.13
OK-2005-912696,24-06-2015,United States,Lake Elizabeth,Georgia,Storage,Mobile Pedestal,5,-187.48
ND-2006-521653,24-06-2015,United States,North Marcville,California,Accessories,Calculator,7,711.28
OH-2012-487530,24-06-2015,United States,North Alexandriaville,New York,Furnishings,Table Lamp,5,390.38
WY-2017-978453,24-06-2015,United States,Brianashire,Florida,Labels,Address Labels,6,714.93
OH-2010-992827,25-06-2015,United States,East Amandaport,Washington,Labels,Address Labels,3,18.63
AR-2006-321314,25-06-2015,United States,New Karamouth,Washington,Labels,Color Coding Labels,9,768.73
ND-2006-671286,25-06-2015,United States,Adamsview,Ohio,Copiers,HP LaserJet Pro,2,110.03
VA-2011-390476,25-06-2015,United States,Port Christinemouth,Illinois,Furnishings,Table Lamp,10,858.24
NV-2013-918146,25-06-2015,United States,Mistystad,Georgia,Copiers,Canon ImageRunner,1,-131.67
ND-2018-136292,25-06-2015,United States,Nealburgh,Georgia,Furnishings,Office Chair,6,884.71
CA-2020-321044,25-06-2015,United States,Amandahaven,Illinois,Copiers,Xerox 3000,8,137.44
VT-2000-405765,25-06-2015,United States,South Rachelberg,Illinois,Furnishings,Office Chair,3,-76.94
ME-2013-347405,25-06-2015,United States,Melanieland,Florida,Accessories,Stapler,5,560.62
AK-2004-118113,25-06-2015,United States,West Gary,Texas,Accessories,Calculator,8,346.88
WI-2015-947228,26-06-2015,United States,Leroyburgh,Georgia,Accessories,Calculator,4,767.25
NJ-2020-950931,26-06-2015,United States,West Jacquelineborough,Texas,Furnishings,Table Lamp,1,179.49
DE-2024-822116,26-06-2015,United States,Port Claytonview,Nevada,Accessories,Inkjet Printer Ink,3,698.2
WV-2009-401809,26-06-2015,United States,Lake Roberttown,California,Copiers,Xerox 3000,5,-127.17
KY-2023-863276,27-06-2015,United States,Thomashaven,Nevada,Labels,Color Coding Labels,3,179.13
IN-2016-662609,27-06-2015,United States,New Patricia,Georgia,Storage,Vertical Stackable Tray,7,189.89
LA-2000-467604,27-06-2015,United States,Jasonbury,Washington,Labels,Color Coding Labels,8,217.83
NE-2009-962870,27-06-2015,United States,Port Lisachester,New York,Labels,Color Coding Labels,10,645.31
ID-2018-418178,27-06-2015,United States,West Meganfurt,Nevada,Accessories,Stapler,3,651.18
CA-2000-525866,28-06-2015,United States,West Joycebury,Georgia,Labels,Address Labels,7,185.35
VA-2019-360798,28-06-2015,United States,New Davidside,Texas,Furnishings,Office Chair,7,402.57
NE-2016-806334,28-06-2015,United States,Michellefurt,Idaho,Storage,Mobile Pedestal,7,376.16
PA-2009-270190,28-06-2015,United States,Juliechester,Washington,Accessories,Stapler,10,815.95
ME-2003-289731,29-06-2015,United States,West Robert,California,Accessories,Stapler,10,380.2
MO-2002-982257,29-06-2015,United States,Karenfurt,Washington,Storage,Vertical Stackable Tray,3,154.29
NY-2009-879162,29-06-2015,United States,West Jameston,Georgia,Copiers,HP LaserJet Pro,4,913.16
AL-2002-139488,29-06-2015,United States,West Grace,Ohio,Furnishings,Office Chair,6,805.03
WI-2006-102216,29-06-2015,United States,West Denise,Ohio,Furnishings,Table Lamp,7,997.41
MD-2000-278849,29-06-2015,United States,Rodriguezbury,Washington,Labels,Address Labels,7,-132.52
NJ-2008-955462,30-06-2015,United States,New Jacquelinechester,California,Copiers,Xerox 3000,4,464.42
MA-2001-877309,30-06-2015,United States,Port John,Texas,Labels,Color Coding Labels,8,90.23
CO-2015-413953,30-06-2015,United States,New Rachel,Washington,Accessories,Calculator,6,119.78
MD-2013-434035,30-06-2015,United States,New Benjaminton,Nevada,Accessories,Inkjet Printer Ink,1,999.01
AL-2003-963271,30-06-2015,United States,Stanleyborough,Washington,Labels,Color Coding Labels,10,615.57
DC-2000-322828,30-06-2015,United States,Danielland,Illinois,Accessories,Inkjet Printer Ink,5,838.48
CO-2015-691138,30-06-2015,United States,East Tara,Georgia,Storage,Mobile Pedestal,9,22.79
IL-2013-319256,01-07-2015,United States,Ericburgh,Illinois,Copiers,Xerox 3000,8,716.13
MT-2014-587119,01-07-2015,United States,North Janice,California,Accessories,Inkjet Printer Ink,4,-188.08
AL-2014-478526,01-07-2015,United States,New Danielchester,Florida,Storage,Vertical Stackable Tray,2,-146.59
NC-2000-433321,01-07-2015,United States,Hernandezchester,New York,Labels,Address Labels,2,299.48
MA-2022-767155,01-07-2015,United States,South Mary,Idaho,Accessories,Calculator,7,-75.09
ID-2024-576201,01-07-2015,United States,Lewismouth,California,Furnishings,Table Lamp,1,520.59
WI-2001-217647,02-07-2015,United States,Port Joemouth,Illinois,Accessories,Stapler,10,-106.66
CO-2000-689518,02-07-2015,United States,Lake Jacob,Ohio,Labels,Address Labels,5,-185.75
SD-2013-325975,02-07-2015,United States,Amandaview,New York,Copiers,Xerox 3000,1,723.41
GA-2024-637932,02-07-2015,United States,Brownville,New York,Labels,Address Labels,5,710.56
CA-2020-549930,02-07-2015,United States,North Stephenmouth,Washington,Copiers,Xerox 3000,8,-119.13
TN-2002-586189,02-07-2015,United States,Port Codyport,Florida,Copiers,Canon ImageRunner,7,522.12
NC-2014-504483,03-07-2015,United States,Lake Elizabeth,Illinois,Labels,Address Labels,10,82.96
PA-2004-362482,03-07-2015,United States,West Glen,California,Copiers,HP LaserJet Pro,1,121.17
IA-2008-993283,03-07-2015,United States,Gallowaychester,Ohio,Copiers,HP LaserJet Pro,2,394.86
RI-2019-590977,03-07-2015,United States,Port Kristin,Idaho,Labels,Shipping Labels,7,784.93
TN-2018-714294,03-07-2015,United States,Port Michael,California,Storage,Steel Filing Cabinet,10,996.12
TX-2010-671834,03-07-2015,United States,West Matthewberg,Ohio,Labels,Shipping Labels,1,314.26
IL-2006-964119,03-07-2015,United States,East Josephshire,Florida,Furnishings,Office Chair,3,307.95
ND-2024-572045,04-07-2015,United States,South William,Florida,Storage,Steel Filing Cabinet,3,923.06
KS-2002-737504,04-07-2015,United States,Garzafort,New York,Furnishings,Table Lamp,8,-178.22
MO-2018-630305,04-07-2015,United States,Johnsonbury,Ohio,Accessories,Inkjet Printer Ink,10,24.64
MD-2021-720342,04-07-2015,United States,West Robert,California,Labels,Color Coding Labels,8,143.75
WA-2021-413323,04-07-2015,United States,Lake Daniellechester,Georgia,Accessories,Inkjet Printer Ink,7,546.55
PA-2025-226256,04-07-2015,United States,North Michellestad,Washington,Copiers,Canon ImageRunner,4,795.69
SC-2006-997221,04-07-2015,United States,Port Samantha,Florida,Labels,Color Coding Labels,9,427.92
NY-2000-272809,04-07-2015,United States,North Danielhaven,Illinois,Copiers,Xerox 3000,10,971.55
TN-2013-827191,04-07-2015,United States,Lake Austin,Ohio,Accessories,Inkjet Printer Ink,5,791.78
ME-2000-551770,05-07-2015,United States,North Markburgh,Washington,Labels,Address Labels,4,885.54
SD-2024-126034,05-07-2015,United States,Aguirremouth,Florida,Storage,Mobile Pedestal,1,-113.91
LA-2021-930055,05-07-2015,United States,Justinbury,Illinois,Labels,Address Labels,1,-35.83
WY-2012-385539,05-07-2015,United States,North Neil,Texas,Accessories,Stapler,6,805.08
IL-2009-483089,06-07-2015,United States,East Katiefurt,Ohio,Furnishings,Table Lamp,2,430.83
AZ-2013-105842,06-07-2015,United States,North Marcusshire,Florida,Labels,Color Coding Labels,6,350.31
KS-2002-601779,06-07-2015,United States,Williamland,Nevada,Storage,Vertical Stackable Tray,2,40.47
TX-2001-348707,06-07-2015,United States,Christinashire,Washington,Storage,Steel Filing Cabinet,8,397.56
WI-2014-162795,06-07-2015,United States,South Willieburgh,Illinois,Copiers,HP LaserJet Pro,1,678.37
NJ-2021-633729,06-07-2015,United States,South Hunter,Washington,Storage,Vertical Stackable Tray,7,7.35
FL-2016-836069,06-07-2015,United States,Port Travis,Illinois,Accessories,Calculator,2,104.8
ID-2004-642342,07-07-2015,United States,Trujilloview,Florida,Accessories,Stapler,3,-11.24
OR-2009-587989,07-07-2015,United States,Vanessaville,Illinois,Furnishings,Office Chair,5,633.89
AL-2025-516774,08-07-2015,United States,Chloeview,Ohio,Copiers,Xerox 3000,7,-146.46
MO-2017-319142,08-07-2015,United States,Nelsonton,Idaho,Labels,Address Labels,2,982.61
PA-2014-392278,08-07-2015,United States,Danielborough,Idaho,Furnishings,Table Lamp,2,35.36
OH-2017-273845,08-07-2015,United States,Port Matthew,Georgia,Labels,Shipping Labels,3,33.42
OR-2024-567541,08-07-2015,United States,Port Raymond,Ohio,Accessories,Calculator,1,812.86
NH-2022-128962,08-07-2015,United States,Phillipmouth,Idaho,Copiers,Xerox 3000,8,91.27
MA-2002-202804,08-07-2015,United States,West Joseph,Idaho,Furnishings,Office Chair,4,590.45
